Year,Date_Collected,Hatch_Date,TL,Stage,Stage2,RM,DOY,meanC
2018,5/20/2018,4/21/2018,16.5,PM,3,64.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.6,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/21/2018,16.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/21/2018,16.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,59.7,139,16.95833333
2018,5/20/2018,4/20/2018,16.9,PM,3,147.1,139,16.95833333
2018,5/20/2018,4/20/2018,17,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,17,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,17,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,17,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,17,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,17,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,17,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/20/2018,17,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/19/2018,17.3,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/18/2018,17.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,59.7,139,16.95833333
2018,5/20/2018,4/18/2018,17.5,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/18/2018,17.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.7,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/17/2018,17.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.1,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/16/2018,18.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/15/2018,18.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,59.7,139,16.95833333
2018,5/20/2018,4/14/2018,18.8,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,18.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/13/2018,19.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.2,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/12/2018,19.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.3,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/12/2018,19.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.5,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/11/2018,19.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/11/2018,19.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/10/2018,19.8,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/10/2018,19.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/10/2018,19.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/10/2018,19.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/10/2018,20,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/10/2018,20,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/10/2018,20,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/9/2018,20.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/9/2018,20.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/9/2018,20.2,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/9/2018,20.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/9/2018,20.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/9/2018,20.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/9/2018,20.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/8/2018,20.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/8/2018,20.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/8/2018,20.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/8/2018,20.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/8/2018,20.5,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/8/2018,20.6,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/7/2018,20.7,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/7/2018,20.9,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/6/2018,21,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/6/2018,21,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/6/2018,21,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/6/2018,21.1,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/5/2018,21.3,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/5/2018,21.4,PM,3,57.9,139,16.95833333
2018,5/20/2018,4/5/2018,21.4,PM,3,68.4,139,16.95833333
2018,5/20/2018,4/5/2018,21.5,PM,3,57.9,139,16.95833333
2018,5/21/2018,4/20/2018,17.1,PM,3,125.7,140,17.06458333
2018,5/21/2018,4/19/2018,17.4,PM,3,125.7,140,17.06458333
2018,5/21/2018,4/19/2018,17.5,PM,3,122.2,140,17.06458333
2018,5/21/2018,4/15/2018,18.6,PM,3,50.8,140,17.06458333
2018,5/21/2018,4/10/2018,20.1,PM,3,41.6,140,17.06458333
2018,5/22/2018,5/11/2018,11.3,PM,3,26.4,141,17.09166667
2018,5/22/2018,5/3/2018,13.7,PM,3,28.3,141,17.09166667
2018,5/22/2018,5/2/2018,13.8,PM,3,28.3,141,17.09166667
2018,5/22/2018,5/1/2018,14.1,PM,3,26.4,141,17.09166667
2018,5/22/2018,4/30/2018,14.4,PM,3,32.3,141,17.09166667
2018,5/22/2018,4/30/2018,14.6,PM,3,32.3,141,17.09166667
2018,5/22/2018,4/28/2018,15,PM,3,26.4,141,17.09166667
2018,5/22/2018,4/28/2018,15,PM,3,32.3,141,17.09166667
2018,5/22/2018,4/28/2018,15.2,PM,3,32.3,141,17.09166667
2018,5/22/2018,4/27/2018,15.5,PM,3,32.3,141,17.09166667
2018,5/22/2018,4/26/2018,15.8,PM,3,115.,141,17.09166667
2018,5/22/2018,4/25/2018,15.9,PM,3,108.5,141,17.09166667
2018,5/22/2018,4/25/2018,16,PM,3,26.4,141,17.09166667
2018,5/22/2018,4/25/2018,16,PM,3,26.4,141,17.09166667
2018,5/22/2018,4/25/2018,16,PM,3,28.3,141,17.09166667
2018,5/22/2018,4/24/2018,16.2,PM,3,32.3,141,17.09166667
2018,5/22/2018,4/24/2018,16.4,PM,3,26.4,141,17.09166667
2018,5/22/2018,4/23/2018,16.5,PM,3,28.3,141,17.09166667
2018,5/22/2018,4/23/2018,16.5,PM,3,105.4,141,17.09166667
2018,5/22/2018,4/22/2018,16.8,PM,3,32.3,141,17.09166667
2018,5/22/2018,4/22/2018,16.9,PM,3,110.,141,17.09166667
2018,5/22/2018,4/22/2018,17,PM,3,28.3,141,17.09166667
2018,5/22/2018,4/21/2018,17.3,PM,3,28.3,141,17.09166667
2018,5/22/2018,4/19/2018,17.7,PM,3,32.3,141,17.09166667
2018,5/22/2018,4/19/2018,17.7,PM,3,108.5,141,17.09166667
2018,5/22/2018,4/18/2018,18,PM,3,28.3,141,17.09166667
2018,5/22/2018,4/18/2018,18.2,PM,3,24.8,141,17.09166667
2018,5/22/2018,4/18/2018,18.2,PM,3,110.,141,17.09166667
2018,5/22/2018,4/17/2018,18.5,PM,3,26.4,141,17.09166667
2018,5/22/2018,4/16/2018,18.6,PM,3,24.8,141,17.09166667
2018,5/22/2018,4/16/2018,18.6,PM,3,24.8,141,17.09166667
2018,5/22/2018,4/16/2018,18.6,PM,3,105.4,141,17.09166667
2018,5/22/2018,4/16/2018,18.8,PM,3,108.5,141,17.09166667
2018,5/22/2018,4/15/2018,19,PM,3,105.4,141,17.09166667
2018,5/22/2018,4/15/2018,19.1,PM,3,108.5,141,17.09166667
2018,5/22/2018,4/15/2018,19.1,PM,3,110.,141,17.09166667
2018,5/22/2018,4/13/2018,19.5,PM,3,28.3,141,17.09166667
2018,5/22/2018,4/13/2018,19.5,PM,3,105.4,141,17.09166667
2018,5/22/2018,4/13/2018,19.5,PM,3,105.4,141,17.09166667
2018,5/22/2018,4/13/2018,19.5,PM,3,110.,141,17.09166667
2018,5/22/2018,4/13/2018,19.7,PM,3,105.4,141,17.09166667
2018,5/22/2018,4/12/2018,19.9,PM,3,103.5,141,17.09166667
2018,5/22/2018,4/9/2018,20.9,PM,3,110.,141,17.09166667
2018,5/23/2018,5/11/2018,11.5,PM,3,17.7,142,17.19851958
2018,5/23/2018,5/11/2018,11.5,PM,3,17.7,142,17.19851958
